carel_codigo,carel_tipo,carel_diametro,carel_paso,carel_largo,carel_grado,carel_sistema,carel_descripcion,match_codigo,match_tipo,match_diametro,match_paso,match_largo,match_grado,match_sistema,match_precio_unitario,match_proveedor,match_descripcion,match_score,match_type,notas
0415260400,tuerca,M6,,,,métrico,"TUERCA HEXAG. (H=0.8), AISI 304 A2 70, M6",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TPJI006009W,otro,,,,,otro,TOR.PARKER C/FIJ.INOXIDABLE N° 06 X 3/8 W,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTMDN06041Z,otro,,,,,otro,AUTOPERF TROMP.P/MECHA DURLOCK N°6 X 1 5/8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA05040F,otro,M5,0.8,,,métrico,PRIS.ALLEN C/CIL.G10 M5-0.8-40 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XHMN12050ZINC,otro,,,,,otro,AUTOPERF.C/HEX. PTA MECHA N°12X2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABG10MA08025F,otro,M8,1.25,,,métrico,"PRIS.ALLEN C/BOT.G10 M8-1,25-25 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABG10MA08020F,otro,M8,1.25,,,métrico,"PRIS.ALLEN C/BOT.G10 M8-1,25-20 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB065Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 1/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB095Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 3/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB125Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 1/2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB160Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 5/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
0415840901,varilla,,,,,otro,"VARILLA ROSCADA INOXIDABLE , AISI 304 A4 80, M 12 MA",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
0410160907,tornillo,,,,,otro,"TORNILLO CAB. HEXAG. INOXIDABLE , AISI 304 A2 70, M 12-25 MA",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHPG2NC190Z,tuerca,3/4,2.0,,,imperial,TUERCA HEXAGONAL PESADA G2 3/4-UNC (10) ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHPG2NC220Z,tuerca,7/8,2.0,,,imperial,TUERCA HEXAGONAL PESADA G2 7/8-UNC (9) ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRTG2WH079125Z,tuerca,,,,,otro,BUL. C/RED. C/ CUAD. G2 5/16-WH- 5 ZINC CON TUERCA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA03006,otro,M3,,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 6,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA03025,otro,M3,,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M3 - 0.5 - 25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA06016,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA06020,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA08025,otro,M8,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M8-1-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABIMA04008,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M4-0.7-8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ01.00,otro,,,,,otro,MECHA A/R EZETA 1.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ02.00,otro,,,,,otro,MECHA A/R EZETA 2.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ01.50,otro,,,,,otro,MECHA A/R EZETA 1.50 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ03.00,otro,,,,,otro,MECHA A/R EZETA 3.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ04.00,otro,,,,,otro,MECHA A/R EZETA 4.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ05.00,otro,,,,,otro,MECHA A/R EZETA 5.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
MAEZ06.00,otro,,,,,otro,MECHA A/R EZETA 6.00 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRGT2WH079100Z,tuerca,,,,,otro,BUL. C/RED. C/ CUAD. G2 5/16-WH- 4 ZINC CON TUERCA,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFG5NC079019F,otro,5/16,5.0,,,imperial,PRIS ALLEN C/FRES.G5 5/16-UNC-3/4 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
ARPI,otro,,,,,otro,BOLSAS ARPILLERAS,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TTRG2NC031025Z,otro,,,,,otro,TOR. TANQ. RAN. G2 1/8 X 1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10NC079016F,otro,,,,,otro,PRIS ALLEN C/CIL.G10 5/16-NC-5/8 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTMDN06028Z,otro,,,,,otro,AUTOPERF TROMP.P/MECHA DURLOCK N°6 X 1 1/8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC125D,arandela,,,,,otro,ARANDELA PLANA COMUN 1/2 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APC065D,arandela,,,,,otro,ARANDELA PLANA COMUN 1/4 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
OMEGA5/8,otro,,,,,otro,GRAMPA OMEGA 5/8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJFPMN08038Z,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA MECHA Nª 8 x 1 1/2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHLHC1014X3.0Z,tuerca,M10,1.0,,,métrico,TUERCA HEXAGONAL LIVIANA HIERRO M10-1 (14.0 x 3.0) ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHG2MA08Z,tuerca,M08,1.25,,,métrico,"TUERCA HEXAGONAL G2 M08-1,25 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA05025,otro,M5,0.8,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M5-0.8-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CONJ-MOLX2-M6X2,otro,M10,35.0,,,métrico,CONJ-EMPAQUETADO MOL.M10x35 MA (x2) + M06X20 MA (X2),,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BECS12X120,bulón,,,,,otro,BULON DE EXPANSION BECS 12X120,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BECS16X125,bulón,,,,,otro,BULON DE EXPANSION BECS 16X125,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
18,otro,,,,,otro,Prueba22,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TPJCG2G12038Z,otro,,,,,otro,TOR.PARKER C/FIJ.COMB.G2 N°12 X 1 1/2 Z,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TTI065038,tornillo,1/4,304.0,,,imperial,TORNILLO CAB/TANQUE INOXIDABLE 304 1/4 - UNC - 1 1/2,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TTI065032,tornillo,1/4,304.0,,,imperial,TORNILLO CAB/TANQUE INOXIDABLE 304 1/4 - UNC - 1 1/4,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TPJCG2G12032Z,otro,,,,,otro,TOR.PARKER C/FIJ.COMB.G2 N°12 X 1 1/4 Z,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHG2NC381L21/N,tuerca,1/2,2.0,,,imperial,"TUERCA HEXAGONAL G2 1,1/2-UNC (6) NAT LLAVE 2 1/4",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA04016,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/CIL. INOXIDABLE M4-0.7-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA04050,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 4-0.7-50,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA05010,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 5-0.8-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA06016,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 6-1-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA06025,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 6-1-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA06035,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 6-1-35,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA10030,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 10-1.50-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA10035,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 10-1.50-35,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA06025,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA04010,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M4-0.7-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABIMA04040,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M4-0.7-40,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABIMA06020,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M6-1-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA06016,otro,M6,1.0,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M6-1-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA06010,otro,M6,1.0,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M6-1-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APBM5D,arandela,M5,,,,métrico,ARANDELA PLANA BISELADA M5 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB250Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095038N,otro,3/8,2.0,,,imperial,"PRIS.C/CUADRADA G2 3/8-UNC-1,1/2",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PCCG2NC095044N,otro,3/8,2.0,,,imperial,"PRIS.C/CUADRADA G2 3/8-UNC-1,3/4",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CHPH3.5X50,chaveta,,,,,otro,"CHAVETA PARTIDA DE HIERRO 3,5 X 50",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG109NF250076N,bulón,,10.0,,10.9,imperial,BULON HEXAGONAL (10.9) 1 - UNF - 3 BLACK OXID,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XAEN14076Z,otro,,,,,otro,AUTOPERF. ALAS C/ESTRIAS N°14X3 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5MA06120D,bulón,M6,1.0,,8.8,métrico,BULON HEXAGONAL (8.8) M6-1-120 DICRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CEPELEC001,otro,,,,,otro,CEPILLO ELECTRICO 001,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG2WH140070Z,otro,,,,,otro,"BUL. C/RED. C/ CUAD. G2 9/16-WH- 2,3/4 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG5NC220D,bulón,7/8,5.0,,,imperial,"BULON HEXAGONAL G5 7/8-UNC-7,1/2 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10NC079012F,otro,,,,,otro,PRIS ALLEN C/CIL.G10 5/16-NC-1/2 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA06030,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PATIMA06030,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/TANQUE INOXIDABLE AISI 304 M6-1-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUCINOX047,tuerca,,,,,otro,TUERCA CIEGA INOXIDABLE 304 3/16- 7.5 - 3/8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
010114,remache,,,,,otro,REMACHE POP ALUMINIO 4 X 19,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG2NC125210Z,bulón,1/2,2.0,,,imperial,BULON HEXAGONAL G2 1/2-UNC-8 1/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TPJI008009W,otro,,,,,otro,TOR.PARKER C/FIJ.INOXIDABLE N° 08 X 3/8 W,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BCRG5MA12060D,otro,M12,1.75,,,métrico,"BUL.C/RED.C/CUAD,G5 M12-1,75-60 DICRO",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN10050F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°10X2,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TTI06030,tornillo,M6,1.0,,,métrico,TORNILLO CAB/TANQUE INOXIDABLE 304 M6-1-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUCINOXM10,tuerca,M10,,,,métrico,TUERCA CIEGA INOXIDABLE 304 M10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
API08,arandela,M08,,,,métrico,ARANDELA PLANA INOXIDABLE M08,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
API10,arandela,M10,,,,métrico,ARANDELA PLANA INOXIDABLE M10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA08045,otro,M8,1.25,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M8-1.25-45,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA06030,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 6-1-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA08020,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 8-1.25-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA08045,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 8-1.25-45,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA10020,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 10-1.50-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA10025,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 10-1.50-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA10060,otro,,,,,otro,PRISIONERO ALLEN C/CIL. INOXIDABLE M 10-1.50-60,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA06008,otro,M6,1.0,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M6-1-8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA10012,otro,M10,1.5,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M10-1.50-12,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFFG2NC039012Z,otro,,,,,otro,TOR. C/FRES. PHIL. G2 5/32 X 1/2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASG10MA06008F,otro,M6,1.0,,,métrico,PRIS ALLEN S/CAB.G10 M6-1-8 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASG10MA06020F,otro,M6,1.0,,,métrico,PRIS ALLEN S/CAB.G10 M6-1-20 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASG10MA10012F,otro,M10,1.0,,,métrico,PRIS ALLEN S/CAB.G10 M10-1-12 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA06008,otro,M6,1.0,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M6-1-8,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA06020,otro,M6,1.0,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M6-1-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PASIMA10012,otro,M10,1.5,,,métrico,PRISIONERO ALLEN S/CABEZA INOXIDABLE AISI 304 M10-1.50-12,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHIMA08045,bulón,M8,1.25,,,métrico,"BULON HEXAGONAL INOXIDABLE M8-1,25-45",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJAN06009Z,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA AGUJA Nª 6 x 3/8 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHG2NF125N,tuerca,1/2,2.0,,,imperial,TUERCA HEXAGONAL G2 1/2-UNF (20) NAT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN08063F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°8X2 1/2 NEGRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN06044F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°6X1 3/4 NEGRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN06041F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°6X1 5/8 NEGRO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
X17AN14050Z,otro,,,,,otro,AUTOPERF.C/HEX.T17 PTA AGUJ. CALAD. C/ ARAND. N°14X2 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJAN08019Z,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA AGUJA Nª 8 x 3/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
GANCJOJ50,otro,,,,,otro,GANCHO J PARA TECHO 50 MM,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
THAZG2NF110N,tuerca,7/16,2.0,,,imperial,TUERCA HEXAGONAL ABRAZADERA G2 7/16-UNF (20) NAT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
THAZG2NF125N,tuerca,1/2,2.0,,,imperial,TUERCA HEXAGONAL ABRAZADERA G2 1/2-UNF (20) NAT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
THAZG2NF140N,tuerca,9/16,2.0,,,imperial,TUERCA HEXAGONAL ABRAZADERA G2 9/16-UNF (18) NAT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG8NF250063N,bulón,1/2,8.0,,,imperial,BULON HEXAGONAL G8 1-UNF-2 1/2 BLACK OXID,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BHG8NF250090N,bulón,1/2,8.0,,,imperial,BULON HEXAGONAL G8 1-UNF-3 1/2 BLACK OXID,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACIMA04012,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/CIL. INOXIDABLE M4-0.7-12,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABIMA05010,otro,M5,0.8,,,métrico,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M5-0.8-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABG10NC125038F,otro,,,,,otro,PRIS. ALLEN C/BOT.G10 1/2-WHT-1 1/2 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10NC110019F,otro,,,,,otro,PRIS ALLEN C/CIL.G10 7/16-NC-3/4 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA06020F,otro,M6,1.0,,,métrico,PRIS.ALLEN C/CIL.G10 M6-1-20 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFI004010,tornillo,M4,10.0,,,métrico,TORNILLO CAB. FRESADA C/304 INOXIDABLE M4-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFI005016,tornillo,M5,16.0,,,métrico,TORNILLO CAB. FRESADA C/304 INOXIDABLE M5-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFI005020,tornillo,M5,20.0,,,métrico,TORNILLO CAB. FRESADA C/304 INOXIDABLE M5-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFI006025,tornillo,M6,25.0,,,métrico,TORNILLO CAB. FRESADA C/304 INOXIDABLE M6-25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TFI006030,tornillo,M6,30.0,,,métrico,TORNILLO CAB. FRESADA C/304 INOXIDABLE M6-30,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA05016,otro,M5,0.8,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M5-0.8-16,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA05020,otro,M5,0.8,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M5-0.8-20,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFIMA05010,otro,M5,0.8,,,métrico,PRISIONERO ALLEN C/FREZADA INOXIDABLE AISI 304 M5-0.8-10,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PABIMA04012,otro,M4,0.7,,,métrico,PRISIONERO ALLEN C/BOTON INOXIDABLE AISI 304 M4-0.7-12,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA06016F,otro,M6,1.0,,,métrico,PRIS.ALLEN C/CIL.G10 M6-1-16 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA06070F,otro,M6,1.0,,,métrico,PRIS.ALLEN C/CIL.G10 M6-1-70 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA08030F,otro,M8,1.25,,,métrico,"PRIS.ALLEN C/CIL.G10 M8-1,25-30 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFG10NC095019F,otro,,,,,otro,PRIS ALLEN C/FRES.G10 3/8-NC-3/4 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB190Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 3/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TTRG2NC047032Z,otro,,,,,otro,TOR. TANQ. RAN. G2 3/16 X 1 1/4 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
CHPH5.5X55,chaveta,,,,,otro,"CHAVETA PARTIDA DE HIERRO 5,5 X 55",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
128.275.4813,remache,,,,4.8,otro,REMACHE POP ALUMINIO 4.8 X 12,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFG10MA06020F,otro,M6,1.25,,,métrico,"PRIS ALLEN C/FRES.G10 M6-1,25-20 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TURMB012Z,tuerca,M12,1.5,,,métrico,"TUERCA DE RUEDA M12-1,50 ZINC",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUHPG2NC375N,tuerca,1/2,2.0,,,imperial,TUERCA HEXAGONAL PESADA G2 1 1/2 -UNC (6) NAT,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJFPMN08025F,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA MECHA N°8X1 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XJFPMN08019F,otro,,,,,otro,AUTOPERF.C/FIJ.FLANGE PTA MECHA N°8X3/4 FOSF,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XHMN10025ZINC,otro,,,,,otro,AUTOPERF.C/HEX. PTA MECHA N°10X1 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
BECS08X100,bulón,,,,,otro,BULON DE EXPANSION BECS 8X100,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
TUIMA08,tuerca,M08,1.25,,,métrico,TUERCA HEXAGONAL INOXIDABLE M08-1.25,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
AGIM08,arandela,M08,,,,métrico,ARANDELA GROWER INOXIDABLE M08,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PAFINC065025,otro,1/4,1.0,1,,imperial,PRIS ALLEN C/FRES.INOXIDABLE 1/4 X UNC X 1,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
APB110Z,arandela,,,,,otro,ARANDELA PLANA BISELADA 7/16 ZINC,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA08025F,otro,M8,1.25,,,métrico,"PRIS.ALLEN C/CIL.G10 M8-1,25-25 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PACG10MA08050F,otro,M8,1.25,,,métrico,"PRIS.ALLEN C/CIL.G10 M8-1,25-50 FOSF",,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN08050F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°8X2,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN10032F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°10 X 1 1/4,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN10038F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°10 X 1 1/2,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
XTAWN10025F,otro,,,,,otro,AUTOPERF TROMP.P/AGUJA MADERA N°10 X 1,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
PITON6ABS/TZ,otro,,,,,otro,PITON ABIERTO SIN TOPE #6 ZINCADO,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
ABOMBE,arandela,,,,,otro,ARANDELA BOMBE CHAPA V28,,,,,,,,,,,0.0,no_match,Sin coincidencia encontrada
